"","FEM.CT.1","FEM.CT.2","FEM.CT.3","FEM.CT.4","FEM.CT.5","FEM.CT.6","FEM.CT.7","FEM.CT.8","FEM.CT.9","MALE.CT.1","MALE.CT.2","MALE.CT.3","MALE.CT.4","MALE.CT.5","MALE.CT.6","MALE.CT.7","MALE.CT.8","MALE.CT.9","FEM.AD.1","FEM.AD.2","FEM.AD.3","FEM.AD.4","FEM.AD.6","FEM.AD.7","FEM.AD.8","FEM.AD.9","MALE.AD.1","MALE.AD.2","MALE.AD.3","MALE.AD.4","MALE.AD.5","MALE.AD.6","MALE.AD.7","MALE.AD.8","MALE.AD.9"
"FAR1",5.81801316269301,6.86801938728927,5.80898457208294,5.55426297561948,6.07387607465679,4.89982233525853,7.4952367528185,5.43746696077498,6.20863315340188,5.73661045300386,4.83931409389403,6.69335280075697,6.0793623693162,6.17691194721681,6.19356777502747,5.39264798242251,5.7866972443967,5.26055994215955,5.52550805969071,4.17094579267095,4.84512928208939,4.77953062437328,6.1387038549996,6.40371083975997,5.55426297561948,3.90250740154624,6.25713626667302,6.46237584877778,6.55013836645937,5.43650475605055,5.84845467769175,6.12458606937137,6.4897351831553,5.97053327198076,6.94271006748678
"ECRG4",8.24153132334778,8.93119233375884,8.01242159530342,6.92115074761759,8.25531335218631,8.29698765792028,8.63478340708891,6.77666767177036,6.85409125433177,7.04432387445844,6.79432493638639,8.62770709803923,8.10228102382664,8.4219946301694,8.79409336489094,7.05050985763874,7.15996622239012,8.09445374140686,8.67857529546866,8.19754262683123,10.0132727718584,10.3031823362895,7.42486500446603,8.11096055169498,6.92115074761759,7.58700743246954,6.49926607740984,7.1968720822039,8.14044977294545,6.86039763165094,6.69629566096195,6.5016761206309,7.18429976938621,7.09812321327172,8.03027858142042
"TMTC4",6.9615012651488,7.78143773526493,7.49119147410513,6.41121081847039,8.11231534234703,7.21038264530829,8.96827873388487,7.7420904643843,7.68170525050885,7.00318173122131,6.7211813813309,8.69704274163562,7.40979849404944,7.26725274086292,7.66932143819677,7.57325405687379,6.36917637124392,8.21784705171951,6.73016629803439,6.87649125400146,7.79588756278801,5.40110652895248,6.73156561624249,7.41459893660724,6.41121081847039,6.69428418402747,7.83926513475809,8.67515415880713,8.49325652226562,6.44685851705134,6.64982210037313,7.32018087769855,8.3927210047463,8.76740344939163,8.40829171887304
"TOX2",5.72882640907328,6.77246620060478,7.07580272204541,7.17589268404022,6.7267746830163,5.54045771880862,6.24367953965087,6.75499235125298,6.96971673922822,7.69416713905876,6.26464148546236,5.58273121113736,7.3789897439249,6.63080843560981,6.52747802862842,6.05551267839618,7.92517410824741,8.29509160173481,8.17396408829607,8.26481377100721,8.08016525556182,7.57480857051141,7.91530756496647,7.007945792555,7.17589268404022,8.14957744316983,6.14232967029045,5.74954272330846,6.895291738749,5.66440454337883,7.07684673876488,7.06970688416417,6.85104930144638,6.70136832475397,7.03902367121925
"CGGBP1",8.86817493407701,8.70265504309653,8.98437833527276,7.81879513830113,8.91403253208037,8.95756416133235,8.79177361277338,8.13633938107669,8.99330594528305,8.09575884874951,8.3512481022456,8.55071140642855,8.59093045597082,8.65472648257123,8.44980235795557,8.39126401766496,8.24010497057926,7.01148850014927,7.20736109573923,7.03097880806779,7.87114930497443,6.61000091181144,8.02396572121261,8.6378769277912,7.81879513830113,7.37489764799327,8.45062162686525,9.13053758231759,8.87069741077296,8.8322068521779,8.92883701416664,7.96921682776161,8.55180574671355,8.51000206489401,8.73756065074297
"STX16",8.09500549560778,7.71570053505817,8.06896143031034,7.24995534689458,8.32607443447851,7.83964317337101,8.27051733003824,7.26696982292466,7.80863289696922,7.35171794756245,7.39304001850971,7.33849339536211,8.0738384031217,8.24323980473397,7.93676512389249,8.42903674811328,7.61982022083545,6.85666618269224,7.12403211382948,5.37348242801451,6.57307584175046,5.52290004928148,7.56414839204992,8.08127042269583,7.24995534689458,6.09867617178368,7.78162403736579,7.96810492728913,8.25163143142471,7.71570053505817,8.05045016749232,7.62409399303808,8.19847727759824,7.39400863770111,7.61441528271792
"ADAM9",7.96958195960743,7.34937227448785,7.08445528582731,6.6169187845619,7.46708857972033,7.51699887345917,7.80416979560092,6.91764592621889,7.19275028000902,7.42661656963207,6.94033435143764,7.35876978099631,7.22151174232735,7.48919891981439,7.54885571678912,7.19705313851807,7.19823933269666,6.66504226766285,6.62533589991465,5.62902505303525,6.57111876514319,5.33096238911914,6.68427900574939,7.33741447953007,6.6169187845619,5.53113586029449,7.04204795288647,7.16405125165041,7.56712335665491,8.01273182607779,7.66198885020367,6.78305826574809,7.53130642051222,6.95059520284868,7.59789828384168
"CD164",7.52126829632938,7.3721642725498,6.69623791514014,6.06745951970841,7.32672882556274,6.61051020131202,7.87184653466373,6.08073078311292,7.05780659171372,6.39683886544344,6.20691775342259,7.5208267664652,6.81792016359434,6.84841231714841,7.08915921073181,6.38016806598881,6.72510544491236,5.88916372367814,6.35548788445915,5.0746150546635,6.23364580416955,4.79392168073473,6.43275044554656,7.24679384423519,6.06745951970841,5.68190693370857,6.758816584197,6.68020725800664,7.30933237204952,7.09601855709725,7.28906377987641,6.08670058475584,7.37097718025894,6.78122438358644,7.90078719155345
"SYNJ2",6.98405330165948,6.82473385826937,7.25307173565246,6.49012862484398,7.51944575219051,6.51217189913675,7.68444997458745,6.81657513687759,7.17054461235476,6.92019816477037,5.88379106134338,8.32635454416515,7.23442424762926,7.124132111398,7.09881422353982,6.87313777100822,6.9823333422652,6.41088293453455,6.4376075103019,5.81002173716994,6.36638280532593,6.0065414810534,7.11032516417805,8.09976201234269,6.49012862484398,6.2560590299336,7.74655056227149,8.11944345744752,8.05525474674385,7.875640648155,6.93155822953702,7.12394718767992,7.63843126852566,7.57579152924756,8.47844650426788
"ARHGEF7",7.60642135098526,7.97476448875449,8.82286994486497,6.81739609940725,8.42750463647111,8.81747167429678,9.21870041491864,7.95834795711475,8.78663522865413,6.54927811834062,6.71263170836141,7.10565378919443,7.60758663168546,8.82962576870955,8.08386072138043,8.32974293597036,7.09883106334359,6.21031798418616,6.29822738539178,5.12672558460763,5.51077223117673,4.95699571773026,7.62097961077427,8.57004583302128,6.81739609940725,5.45690791292296,8.80111712113576,9.57794902609945,7.85761458060364,8.05317595773989,7.94475490448365,7.84728106935814,9.31069194247339,6.82946075256174,7.85929807960268
"PRPF4B",8.5102870193062,8.67174942396561,8.14580699364338,7.60212452800167,8.05934318424812,7.44304190330882,8.92158288713507,7.29447951139444,8.13973328647331,7.97739842968542,8.03039849440616,8.27784202248704,8.43325199079637,8.34061939617012,8.48454658355136,7.7098848005013,8.25706996849164,7.27344704499077,7.41008251181872,6.08442161921014,7.37658149688058,5.90316649840684,7.87433212203981,8.33802387165112,7.60212452800167,5.78781978463285,8.05085785864991,7.8780515199318,8.55794000712491,8.26500118818116,8.51726176171155,7.52519406272982,8.2990668769974,7.9031252048447,8.73176839875982
"NAV3",5.99013406756553,6.70341344744817,5.72892635031502,6.14961027876195,5.87920590232503,5.08902960527032,7.52684074036761,4.86341473823157,5.39423858861427,6.43749071504859,5.98170255725681,5.2956231247475,7.15619174200775,6.38988129181007,5.86937045751206,5.8093576799357,6.82670967171105,5.39496183344474,5.05882311387585,4.66389566234843,4.59824380374797,4.86432027652883,6.66800850991049,6.23896623257586,6.14961027876195,4.74721391400829,6.22957302847508,5.16765569307361,6.77396526393351,7.12151123693117,7.72547646343263,6.37992483142422,6.55416124202969,6.5481396732346,6.32215713245407
"TSPAN18",8.2969591822857,7.43258340124076,7.14929639850053,7.26564348690194,7.63855400922684,7.52931165189729,6.46483641955223,7.55405006690142,6.95710503908193,6.84723261235503,7.01723871485567,6.48802489541396,7.55216003611051,7.27553332290211,8.94771298873884,6.78103775767362,7.05291252061702,8.32645587325829,9.12276077553717,9.23599610612585,8.90413170027477,9.31833620585349,7.41253906910083,6.82818127675768,7.26564348690194,8.33099832301896,6.8175199919549,6.84994017656546,8.5839187976644,6.52029878898063,6.77137504976589,7.11718988941181,7.81926972430602,6.76356291878558,6.7776931182064
"SPAG9",8.70496567829801,9.07802237067548,8.99946202996721,8.16097976662877,8.91529690594017,8.39162484445341,9.13806260163155,8.59874752983551,8.51245412994204,7.97223076692714,8.20978982473849,8.95780784821951,8.4939109653541,8.68354033247715,8.82866238714221,8.87346420497478,8.20475888207249,7.67923337526002,7.87895410293619,6.31562212344965,7.36362545231898,6.11999130090287,8.25729516500481,8.94548493262689,8.16097976662877,6.26901154535877,8.69810101393897,8.89248846919482,9.4191147991984,7.48933251647308,8.37522079203398,8.07310065861688,8.7467944258505,8.42259731854976,8.75464096308771
"ZNF804A",6.41606653294154,5.4832171446712,5.96269272261457,6.95793174636948,7.0883360462427,5.96933904079606,5.99329722410283,6.50251373884448,7.07032143011915,7.01024839363102,5.65001442620162,5.86049598900564,7.26859974482219,6.40667517410398,7.1011114247937,5.83171572469232,7.58655190127576,7.94927084783271,8.23230667151642,8.16665132599081,8.4223563812574,7.8065561084729,7.91512568272896,6.33302160977224,6.95793174636948,8.31986886351161,5.64368979884861,6.65139561792297,6.97209663985106,7.27611969310961,7.22328055163207,7.48663852986625,6.94282127957266,6.5167725247098,6.12781241457306
"CPNE6",8.53065299295247,9.7589560182203,8.79856282182164,9.70595315583908,8.87353170169,8.31124619018016,9.30686999706144,8.36283965841706,7.96585329582645,9.14117906228202,10.2912958759904,6.32137389428429,9.99512929039475,9.28326565190297,9.28486813764222,9.30686999706144,9.95503689620246,10.1993091552938,10.2052889710075,10.5185866643437,10.6568007980033,10.1788930322218,9.87559360064154,9.11260650029682,9.70595315583908,10.1663026654769,8.4851659567241,7.45993794660701,9.14402859170688,9.8141182697344,9.94320811365336,9.26696833390886,9.08749439199704,8.21270001040867,8.37488643308462
"SCARB2",9.54795379208145,9.64306569455076,9.23713130327704,8.78023351782397,9.73446560328634,9.1090528056551,10.6381104730435,9.0466015895622,9.16616430426381,9.17405515799673,8.78581470611074,9.4510222478528,9.49990179044613,9.70640244601685,9.27678735532089,9.96505095436817,8.6125722539321,8.37240114223021,8.43830902535363,7.11429966632339,7.74405990827748,6.82076153036553,9.07626753344358,9.77032958384413,8.78023351782397,7.60805247704094,9.58266698459686,9.13869320848546,9.95518193409694,9.01535538916508,9.78800011524123,9.57351556400669,10.5144440119228,9.7747191121462,9.81225960398114
"SCAMP1",7.44375438237451,7.57080601126141,7.23245891884362,6.67154018173644,7.2325266947697,6.50354466862362,8.0322591214711,6.30530536347192,7.32113927626167,7.71177345149531,6.43883044734799,6.73624340694326,8.07472935589791,7.7093621013771,7.27608208965921,6.82723155594575,7.58417837838397,6.39284186878565,6.013063510747,5.11407443666033,5.94108180466233,5.04491968698074,7.96901285958891,7.8621896206527,6.67154018173644,5.49672366974393,6.79841893348113,6.95616462882724,7.88944900734399,8.08381373058131,8.75917190835086,7.00074911284387,7.62284929133969,7.53114575435158,8.15305169270042
"PREPL",9.98058929034014,9.94716972040295,9.79898780158867,9.87789364485864,9.67785210566027,9.671297683894,10.5763767885503,9.37693502211189,9.71773049208803,10.839322502691,9.31202396967795,9.81381109960769,11.453595427906,10.3377253057461,9.73835366812051,9.75945158058532,10.937315668411,9.43238777380396,9.16234498284821,8.48121317151014,9.28159336851867,8.43019734696163,10.8755287312924,10.6471976713651,9.87789364485864,8.73909744186301,9.75861808972415,10.2506723790301,10.4299568168339,11.304702892286,11.834642826956,9.99863825373168,10.4640408290591,10.7133788014665,10.8091012821456
"TTC37",6.80058505882747,7.14527876854617,6.90915677589199,6.25173804133066,6.60770546219396,6.12300411733445,7.49908432374994,6.02840423904717,6.54927811834061,6.41800171390411,6.08247016400453,6.64316816580748,6.68515293265087,7.03740634363636,7.01033236333957,6.49623263735754,6.47723163827108,5.01484173916811,5.36217476409,4.45011805871973,5.05596598393234,4.25324526258506,6.68767691275494,7.37832232917385,6.25173804133066,5.06981143000682,6.73954613171878,6.69334243106688,7.24801596388915,6.08290398042533,7.17186397932941,6.41001104303475,6.78068056389556,6.25330938116521,7.42587103367797
"MFAP3L",7.63959771894816,8.03196140742883,7.79697447881581,6.98355821520945,7.49560844591821,7.53459539391954,8.39927954778956,6.60564936890734,8.00603402996689,6.15433483574994,7.21487163808261,7.53769451719592,7.49049230420166,7.91465535358036,7.73259779961707,7.54263853508023,7.05252152283301,5.89749973924602,6.19117651202702,5.98382309983344,6.31069206361069,5.24730215467347,7.15316902385847,7.74229640103036,6.98355821520945,6.01596351962254,7.15316902385847,8.34931705473051,8.44963681795693,7.55062714167683,7.70568668865405,7.17033071991608,8.07718262217713,7.45898107582793,8.05936104985856
"SRGAP3",5.70263278773967,4.96467709657881,5.97153228596822,5.60099729641628,5.89097540731746,5.0799138891219,5.14092971589616,5.58037909505222,5.77002103724514,5.72496006181779,5.3482911725644,5.25302033743263,5.40914654515581,5.32467107134087,6.36573113617999,5.7253746907548,6.07123738980584,7.11048839213225,7.49724894768256,7.07392351599834,6.55369100823908,7.30728429778136,5.64563245190879,5.98563310587607,5.60099729641628,6.9128671952074,6.25536537525944,5.10797705314987,5.69944084599146,5.21428166618935,5.76283442668033,5.82784131418901,5.40021045676002,5.23487604170501,5.06086900707094
